                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 1.2742,                 0.7389,                 1.6688,                0.92274,                0.89718,                0.93138,                0.48974,                  1.561,                0.72205,                 2.1417,              0.0066092,              0.0066092,              0.0066092
                    140,                 1.2549,                0.69882,                 1.6666,                 0.9203,                0.89714,                0.92615,                0.48964,                 1.5692,                0.72302,                 2.1562,              0.0065845,              0.0065845,              0.0065845
                    141,                 1.2712,                0.71161,                 1.6762,                0.91519,                0.89806,                0.93211,                0.49137,                 1.5529,                 0.7139,                 2.1263,              0.0065598,              0.0065598,              0.0065598
                    142,                 1.2479,                0.71814,                 1.6474,                0.92337,                0.88976,                0.92887,                0.48526,                 1.5767,                0.72522,                 2.1601,               0.006535,               0.006535,               0.006535
                    143,                 1.2619,                0.72315,                 1.6709,                0.93213,                0.87926,                0.92701,                0.48021,                 1.5841,                0.72428,                  2.159,              0.0065102,              0.0065102,              0.0065102
                    144,                 1.2681,                0.71662,                 1.6724,                 0.9282,                0.88834,                0.93028,                0.48526,                 1.5852,                0.72392,                 2.1296,              0.0064855,              0.0064855,              0.0064855
                    145,                 1.2504,                0.71155,                 1.6599,                0.92232,                 0.8886,                0.92521,                0.48859,                 1.5724,                0.73163,                 2.1286,              0.0064608,              0.0064608,              0.0064608
                    146,                 1.2228,                0.70057,                 1.6267,                 0.9232,                0.89287,                0.92562,                0.48524,                  1.571,                0.72327,                 2.1484,               0.006436,               0.006436,               0.006436
                    147,                 1.2429,                0.70262,                 1.6584,                0.91082,                0.89796,                0.93046,                0.48681,                 1.5703,                0.71844,                 2.1466,              0.0064112,              0.0064112,              0.0064112
                    148,                 1.2445,                0.70907,                 1.6651,                0.91469,                0.90312,                0.92846,                0.48349,                 1.5733,                0.70942,                 2.1586,              0.0063865,              0.0063865,              0.0063865
                    149,                 1.2279,                0.69509,                 1.6332,                0.91816,                 0.8954,                0.92514,                0.48335,                 1.5777,                0.71751,                  2.183,              0.0063618,              0.0063618,              0.0063618
                    150,                 1.2349,                0.69832,                 1.6477,                0.91833,                0.89741,                0.92445,                0.48128,                 1.5823,                0.72623,                 2.1754,               0.006337,               0.006337,               0.006337
                    151,                 1.2258,                 0.6985,                 1.6427,                0.92672,                0.89159,                0.92352,                0.48022,                 1.5696,                0.71788,                  2.205,              0.0063122,              0.0063122,              0.0063122
