train_loss_ce,train_loss_giou,train_loss_bbox,train_cardinality_error,training_loss,epoch,step,validation_loss_ce,validation_loss_giou,validation_loss_bbox,validation/loss,validation_cardinality_error
0.16708393394947052,0.2176429033279419,0.07308045029640198,46.0,0.9677720069885254,3,1159,,,,,
0.23012609779834747,0.181573286652565,0.03279954195022583,50.5,0.757270336151123,3,1164,,,,,
0.22812879085540771,0.28875645995140076,0.06548766046762466,14.0,1.133080005645752,3,1169,,,,,
0.00031681248219683766,0.0,0.0,131.0,0.00031681248219683766,3,1174,,,,,
0.3849160969257355,0.30746883153915405,0.07291995733976364,79.0,1.3644535541534424,3,1179,,,,,
0.2563156187534332,0.13175173103809357,0.028149552643299103,86.0,0.6605668067932129,3,1184,,,,,
0.3389378786087036,0.17892548441886902,0.06731365621089935,28.5,1.0333571434020996,3,1189,,,,,
0.2691403925418854,0.2443159818649292,0.0567888543009758,69.5,1.0417165756225586,3,1194,,,,,
0.2038811296224594,0.19499143958091736,0.028583761304616928,9.0,0.7367827892303467,3,1199,,,,,
0.0003283042460680008,0.0,0.0,166.5,0.0003283042460680008,3,1204,,,,,
0.24398930370807648,0.24919377267360687,0.05715161934494972,6.5,1.0281349420547485,3,1209,,,,,
0.34001678228378296,0.18384818732738495,0.03979267179965973,121.0,0.9066765308380127,3,1214,,,,,
0.2307378202676773,0.15363706648349762,0.030718158930540085,30.0,0.6916027069091797,3,1219,,,,,
0.6259482502937317,0.11946368217468262,0.04138758033514023,31.5,1.0718135833740234,3,1224,,,,,
0.2846650779247284,0.18837788701057434,0.044532448053359985,44.5,0.884083092212677,3,1229,,,,,
0.00029716186691075563,0.0,0.0,238.0,0.00029716186691075563,3,1234,,,,,
0.0003730669559445232,0.0,0.0,147.5,0.0003730669559445232,3,1239,,,,,
0.00024705377290956676,0.0,0.0,203.5,0.00024705377290956676,3,1244,,,,,
0.03404612839221954,0.0,0.0,71.5,0.03404612839221954,3,1249,,,,,
0.2860189974308014,0.27404460310935974,0.07462847977876663,121.0,1.2072505950927734,3,1254,,,,,
0.24489930272102356,0.08355247974395752,0.016423463821411133,30.0,0.49412158131599426,3,1259,,,,,
0.240411639213562,0.23543471097946167,0.05180203914642334,102.0,0.970291256904602,3,1264,,,,,
0.2576271593570709,0.13705992698669434,0.03851955756545067,31.0,0.724344789981842,3,1269,,,,,
0.0008231144165620208,0.0,0.0,59.5,0.0008231144165620208,3,1274,,,,,
0.2158055305480957,0.17241911590099335,0.03941508010029793,44.5,0.7577191591262817,3,1279,,,,,
0.0003546396619640291,0.0,0.0,80.0,0.0003546396619640291,3,1284,,,,,
0.4311496317386627,0.10998502373695374,0.030262425541877747,89.0,0.8024318218231201,3,1289,,,,,
0.00031854919507168233,0.0,0.0,150.5,0.00031854919507168233,3,1294,,,,,
0.00035131737240590155,0.0,0.0,222.0,0.00035131737240590155,3,1299,,,,,
0.45021286606788635,0.16518133878707886,0.027566993609070778,121.5,0.9184105396270752,3,1304,,,,,
0.00030908730695955455,0.0,0.0,63.0,0.00030908730695955455,3,1309,,,,,
0.00039913758519105613,0.0,0.0,66.0,0.00039913758519105613,3,1314,,,,,
0.27250686287879944,0.2392132580280304,0.07039258629083633,123.0,1.1028962135314941,3,1319,,,,,
0.00030425438308157027,0.0,0.0,62.5,0.00030425438308157027,3,1324,,,,,
0.25703445076942444,0.23684565722942352,0.04716048762202263,18.0,0.9665281772613525,3,1329,,,,,
0.0002785828255582601,0.0,0.0,81.0,0.0002785828255582601,3,1334,,,,,
0.21622143685817719,0.2698933482170105,0.060238055884838104,3.0,1.057198405265808,3,1339,,,,,
0.00031262580887414515,0.0,0.0,92.5,0.00031262580887414515,3,1344,,,,,
,,,,,3,1347,0.17798937857151031,0.13953164219856262,0.0322684720158577,0.6183951497077942,93.17455291748047
0.00029679384897463024,0.0,0.0,82.0,0.00029679384897463024,4,1349,,,,,
0.0003481287567410618,0.0,0.0,72.0,0.0003481287567410618,4,1354,,,,,
0.23108845949172974,0.21888503432273865,0.03391490504145622,53.0,0.838433027267456,4,1359,,,,,
0.006699908524751663,0.0,0.0,42.5,0.006699908524751663,4,1364,,,,,
0.0003067482612095773,0.0,0.0,77.5,0.0003067482612095773,4,1369,,,,,
0.2005222886800766,0.24776291847229004,0.04224289208650589,8.5,0.9072625637054443,4,1374,,,,,
0.24752536416053772,0.20253901183605194,0.04171331599354744,39.0,0.8611699342727661,4,1379,,,,,
0.7282581925392151,0.43075987696647644,0.09285107254981995,48.0,2.0540332794189453,4,1384,,,,,
0.21924486756324768,0.1798531711101532,0.039893489331007004,125.0,0.7784186601638794,4,1389,,,,,
0.41540345549583435,0.09066638350486755,0.01918743923306465,10.5,0.69267338514328,4,1394,,,,,
0.26929178833961487,0.1945793181657791,0.03443947061896324,12.0,0.8306478261947632,4,1399,,,,,
0.24390465021133423,0.18342351913452148,0.058158665895462036,43.0,0.9015450477600098,4,1404,,,,,
0.271478533744812,0.2309945821762085,0.05251208692789078,105.0,0.9960281252861023,4,1409,,,,,
0.25171908736228943,0.18537995219230652,0.04284944385290146,30.5,0.836726188659668,4,1414,,,,,
0.25900882482528687,0.19310395419597626,0.06132116541266441,2.0,0.9518225193023682,4,1419,,,,,
0.0002800334768835455,0.0,0.0,150.0,0.0002800334768835455,4,1424,,,,,
0.21096782386302948,0.2147378772497177,0.041514020413160324,24.0,0.8480136394500732,4,1429,,,,,
0.3673630356788635,0.16498243808746338,0.04164348542690277,6.5,0.9055453538894653,4,1434,,,,,
0.00036859276588074863,0.0,0.0,135.0,0.00036859276588074863,4,1439,,,,,
0.3883199095726013,0.18993157148361206,0.05471339821815491,21.5,1.0417500734329224,4,1444,,,,,
0.2771341800689697,0.18457287549972534,0.036424729973077774,109.5,0.8284035921096802,4,1449,,,,,
0.15832090377807617,0.17292903363704681,0.03037261962890625,28.0,0.6560420989990234,4,1454,,,,,
0.0002342796215089038,0.0,0.0,114.0,0.0002342796215089038,4,1459,,,,,
0.002708182204514742,0.0,0.0,150.0,0.002708182204514742,4,1464,,,,,
0.0004931062576361,0.0,0.0,63.0,0.0004931062576361,4,1469,,,,,
0.00023253537074197084,0.0,0.0,141.5,0.00023253537074197084,4,1474,,,,,
0.2687147259712219,0.1574448049068451,0.050660207867622375,5.0,0.8369053602218628,4,1479,,,,,
0.00022498401813209057,0.0,0.0,176.0,0.00022498401813209057,4,1484,,,,,
0.2279503345489502,0.2287847399711609,0.0389343686401844,45.5,0.8801916837692261,4,1489,,,,,
0.016495270654559135,0.0,0.0,57.5,0.016495270654559135,4,1494,,,,,
